,Ask,Bid,BrokerName,Creation Time,Current Time,DR,Protocol,Symbol,Terminal,Terminal Time,TypeBroker,X,Y,Z
110,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:40.500000,2019-12-03 17:04:40.504016,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:40.500000,MM,0.0,4.016,4.016
111,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:40.607000,2019-12-03 17:04:40.611043,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:40.607000,MM,0.0,4.043,4.043
112,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:40.714000,2019-12-03 17:04:40.717037,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:40.714000,MM,0.0,3.037,3.037
113,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:40.823000,2019-12-03 17:04:40.826044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:40.823000,MM,0.0,3.044,3.044
114,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:40.934000,2019-12-03 17:04:40.937044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:40.934000,MM,0.0,3.044,3.044
115,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.046000,2019-12-03 17:04:41.049014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.046000,MM,0.0,3.014,3.014
116,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.152000,2019-12-03 17:04:41.155042,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.152000,MM,0.0,3.042,3.042
117,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.261000,2019-12-03 17:04:41.265038,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.261000,MM,0.0,4.038,4.038
118,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.370000,2019-12-03 17:04:41.373045,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.370000,MM,0.0,3.045,3.045
119,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.481000,2019-12-03 17:04:41.484044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.481000,MM,0.0,3.044,3.044
120,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.592000,2019-12-03 17:04:41.595046,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.592000,MM,0.0,3.046,3.046
121,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.698000,2019-12-03 17:04:41.701044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.698000,MM,0.0,3.044,3.044
122,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.809000,2019-12-03 17:04:41.812044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.809000,MM,0.0,3.044,3.044
123,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:41.920000,2019-12-03 17:04:41.923014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:41.920000,MM,0.0,3.014,3.014
124,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.028000,2019-12-03 17:04:42.031039,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.028000,MM,0.0,3.039,3.039
125,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.141000,2019-12-03 17:04:42.144014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.141000,MM,0.0,3.014,3.014
126,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.247000,2019-12-03 17:04:42.250014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.247000,MM,0.0,3.014,3.014
127,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.358000,2019-12-03 17:04:42.361014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.358000,MM,0.0,3.014,3.014
128,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.464000,2019-12-03 17:04:42.468014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.464000,MM,0.0,4.014,4.014
129,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.575000,2019-12-03 17:04:42.578013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.575000,MM,0.0,3.013,3.013
130,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.687000,2019-12-03 17:04:42.690013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.687000,MM,0.0,3.013,3.013
131,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.791000,2019-12-03 17:04:42.794014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.791000,MM,0.0,3.014,3.014
132,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:42.902000,2019-12-03 17:04:42.906014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:42.902000,MM,0.0,4.014,4.014
133,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.012000,2019-12-03 17:04:43.015039,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.012000,MM,0.0,3.039,3.039
134,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.122000,2019-12-03 17:04:43.125042,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.122000,MM,0.0,3.042,3.042
135,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.232000,2019-12-03 17:04:43.235014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.232000,MM,0.0,3.014,3.014
136,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.343000,2019-12-03 17:04:43.347039,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.343000,MM,0.0,4.039,4.039
137,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.454000,2019-12-03 17:04:43.458014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.454000,MM,0.0,4.014,4.014
138,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.560000,2019-12-03 17:04:43.563013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.560000,MM,0.0,3.013,3.013
139,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.670000,2019-12-03 17:04:43.674013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.670000,MM,0.0,4.013,4.013
140,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.777000,2019-12-03 17:04:43.780014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.777000,MM,0.0,3.014,3.014
141,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.887000,2019-12-03 17:04:43.891014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.887000,MM,0.0,4.014,4.014
142,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:43.997000,2019-12-03 17:04:44.001014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:43.997000,MM,0.0,4.014,4.014
143,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.104000,2019-12-03 17:04:44.107014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.104000,MM,0.0,3.014,3.014
144,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.216000,2019-12-03 17:04:44.219013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.216000,MM,0.0,3.013,3.013
145,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.322000,2019-12-03 17:04:44.325014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.322000,MM,0.0,3.014,3.014
146,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.432000,2019-12-03 17:04:44.436044,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.432000,MM,0.0,4.044,4.044
147,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.542000,2019-12-03 17:04:44.545013,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.542000,MM,0.0,3.013,3.013
148,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.654000,2019-12-03 17:04:44.658014,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.654000,MM,0.0,4.014,4.014
149,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.765000,2019-12-03 17:04:44.768079,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.765000,MM,0.0,3.079,3.079
150,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.873000,2019-12-03 17:04:44.876091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.873000,MM,0.0,3.091,3.091
151,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:44.983000,2019-12-03 17:04:44.986120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:44.983000,MM,0.0,3.12,3.12
152,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.088000,2019-12-03 17:04:45.091091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.088000,MM,0.0,3.091,3.091
153,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.200000,2019-12-03 17:04:45.203120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.200000,MM,0.0,3.12,3.12
154,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.312000,2019-12-03 17:04:45.315120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.312000,MM,0.0,3.12,3.12
155,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.420000,2019-12-03 17:04:45.424119,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.420000,MM,0.0,4.119,4.119
156,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.529000,2019-12-03 17:04:45.532120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.529000,MM,0.0,3.12,3.12
157,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.640000,2019-12-03 17:04:45.644091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.640000,MM,0.0,4.091,4.091
158,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.748000,2019-12-03 17:04:45.751090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.748000,MM,0.0,3.09,3.09
159,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.859000,2019-12-03 17:04:45.862091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.859000,MM,0.0,3.091,3.091
160,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:45.969000,2019-12-03 17:04:45.972124,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:45.969000,MM,0.0,3.124,3.124
161,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.075000,2019-12-03 17:04:46.078091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.075000,MM,0.0,3.091,3.091
162,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.185000,2019-12-03 17:04:46.189121,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.185000,MM,0.0,4.121,4.121
163,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.292000,2019-12-03 17:04:46.295120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.292000,MM,0.0,3.12,3.12
164,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.404000,2019-12-03 17:04:46.407091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.404000,MM,0.0,3.091,3.091
165,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.512000,2019-12-03 17:04:46.515091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.512000,MM,0.0,3.091,3.091
166,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.620000,2019-12-03 17:04:46.623121,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.620000,MM,0.0,3.121,3.121
167,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.732000,2019-12-03 17:04:46.735126,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.732000,MM,0.0,3.126,3.126
168,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.841000,2019-12-03 17:04:46.844090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.841000,MM,0.0,3.09,3.09
169,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:46.954000,2019-12-03 17:04:46.957090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:46.954000,MM,0.0,3.09,3.09
170,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.060000,2019-12-03 17:04:47.063091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.060000,MM,0.0,3.091,3.091
171,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.166000,2019-12-03 17:04:47.169090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.166000,MM,0.0,3.09,3.09
172,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.276000,2019-12-03 17:04:47.279120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.276000,MM,0.0,3.12,3.12
173,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.392000,2019-12-03 17:04:47.395091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.392000,MM,0.0,3.091,3.091
174,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.498000,2019-12-03 17:04:47.501090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.498000,MM,0.0,3.09,3.09
175,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.606000,2019-12-03 17:04:47.609090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.606000,MM,0.0,3.09,3.09
176,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.715000,2019-12-03 17:04:47.718091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.715000,MM,0.0,3.091,3.091
177,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.825000,2019-12-03 17:04:47.828119,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.825000,MM,0.0,3.119,3.119
178,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:47.937000,2019-12-03 17:04:47.940119,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:47.937000,MM,0.0,3.119,3.119
179,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.042000,2019-12-03 17:04:48.045116,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.042000,MM,0.0,3.116,3.116
180,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.158000,2019-12-03 17:04:48.161123,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.158000,MM,0.0,3.123,3.123
181,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.268000,2019-12-03 17:04:48.272092,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.268000,MM,0.0,4.092,4.092
182,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.369000,2019-12-03 17:04:48.373090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.369000,MM,0.0,4.09,4.09
183,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.482000,2019-12-03 17:04:48.485091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.482000,MM,0.0,3.091,3.091
184,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.589000,2019-12-03 17:04:48.592091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.589000,MM,0.0,3.091,3.091
185,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.700000,2019-12-03 17:04:48.704110,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.700000,MM,0.0,4.11,4.11
186,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.810000,2019-12-03 17:04:48.813091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.810000,MM,0.0,3.091,3.091
187,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:48.921000,2019-12-03 17:04:48.924090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:48.921000,MM,0.0,3.09,3.09
188,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.027000,2019-12-03 17:04:49.031116,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.027000,MM,0.0,4.116,4.116
189,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.170000,2019-12-03 17:04:49.174091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.170000,MM,0.0,4.091,4.091
190,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.248000,2019-12-03 17:04:49.251091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.248000,MM,0.0,3.091,3.091
191,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.356000,2019-12-03 17:04:49.360090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.356000,MM,0.0,4.09,4.09
192,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.463000,2019-12-03 17:04:49.467092,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.463000,MM,0.0,4.092,4.092
193,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.572000,2019-12-03 17:04:49.575091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.572000,MM,0.0,3.091,3.091
194,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.683000,2019-12-03 17:04:49.687091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.683000,MM,0.0,4.091,4.091
195,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.795000,2019-12-03 17:04:49.801094,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.795000,MM,0.0,6.094,6.094
196,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:49.901000,2019-12-03 17:04:49.904091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:49.901000,MM,0.0,3.091,3.091
197,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.011000,2019-12-03 17:04:50.014091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.011000,MM,0.0,3.091,3.091
198,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.120000,2019-12-03 17:04:50.125093,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.120000,MM,0.0,5.093,5.093
199,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.232000,2019-12-03 17:04:50.236091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.232000,MM,0.0,4.091,4.091
200,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.343000,2019-12-03 17:04:50.346118,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.343000,MM,0.0,3.118,3.118
201,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.449000,2019-12-03 17:04:50.453091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.449000,MM,0.0,4.091,4.091
202,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.561000,2019-12-03 17:04:50.564090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.561000,MM,0.0,3.09,3.09
203,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.667000,2019-12-03 17:04:50.670091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.667000,MM,0.0,3.091,3.091
204,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.777000,2019-12-03 17:04:50.781091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.777000,MM,0.0,4.091,4.091
205,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.886000,2019-12-03 17:04:50.889120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.886000,MM,0.0,3.12,3.12
206,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:50.998000,2019-12-03 17:04:51.001116,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:50.998000,MM,0.0,3.116,3.116
207,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.105000,2019-12-03 17:04:51.108120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.105000,MM,0.0,3.12,3.12
208,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.219000,2019-12-03 17:04:51.222091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.219000,MM,0.0,3.091,3.091
209,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.324000,2019-12-03 17:04:51.327091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.324000,MM,0.0,3.091,3.091
210,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.433000,2019-12-03 17:04:51.437090,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.433000,MM,0.0,4.09,4.09
211,1.10917,1.10901,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.541000,2019-12-03 17:04:51.544091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.541000,MM,0.0,3.091,3.091
212,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.676000,2019-12-03 17:04:51.680091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.676000,MM,0.0,4.091,4.091
213,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.705000,2019-12-03 17:04:51.709120,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.705000,MM,0.0,4.12,4.12
214,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.765000,2019-12-03 17:04:51.769091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.765000,MM,0.0,4.091,4.091
215,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.875000,2019-12-03 17:04:51.879091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.875000,MM,0.0,4.091,4.091
216,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:51.989000,2019-12-03 17:04:51.993121,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:51.989000,MM,0.0,4.121,4.121
217,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.090000,2019-12-03 17:04:52.093091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.090000,MM,0.0,3.091,3.091
218,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.198000,2019-12-03 17:04:52.201091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.198000,MM,0.0,3.091,3.091
219,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.310000,2019-12-03 17:04:52.313091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.310000,MM,0.0,3.091,3.091
220,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.422000,2019-12-03 17:04:52.425091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.422000,MM,0.0,3.091,3.091
221,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.532000,2019-12-03 17:04:52.536091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.532000,MM,0.0,4.091,4.091
222,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:04:52.636000,2019-12-03 17:04:52.640091,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:04:52.636000,MM,0.0,4.091,4.091
